country,field_name,avg_fcr,publication_count
China,Biomedical and Clinical Sciences,9.9172318487143247,46746
Croatia,Biomedical and Clinical Sciences,4.0683280085197,939
Indonesia,Biomedical and Clinical Sciences,1.7648860257680876,7063
Germany,Chemical Sciences,4.307065789473687,760
India,Environmental Sciences,5.0667456140350913,1140
Zimbabwe,Engineering,1.9371428571428571,21
Mexico,Biomedical and Clinical Sciences,3.7047511185682294,3576
South Africa,Biomedical and Clinical Sciences,6.3850625000000045,3200
Lebanon,Built Environment and Design,13.54269230769231,26
United States,Earth Sciences,5.1090995561192116,3154
United Arab Emirates,Earth Sciences,5.1275806451612906,62
Argentina,Economics,2.0264383561643831,73
United Kingdom,"Commerce, Management, Tourism and Services",9.8129693905438575,7318
Peru,Health Sciences,3.4265454545454519,550
Austria,Health Sciences,5.62917829457365,645
France,Health Sciences,5.2822990420658,2401
Palestinian Territory,Health Sciences,5.36896551724138,174
Russia,"Commerce, Management, Tourism and Services",2.4540023752969113,2526
Netherlands,"Commerce, Management, Tourism and Services",7.8711681914144975,1421
Spain,Psychology,5.9803174603174618,945
India,Health Sciences,3.3072571808069058,6023
Canada,Information and Computing Sciences,6.9404732142857171,2240
Belgium,Human Society,7.8408786610878636,717
Bangladesh,"Commerce, Management, Tourism and Services",9.0917227979274617,772
Denmark,Biological Sciences,6.523665338645416,502
Germany,Psychology,5.7501558603491256,1604
United States,Chemical Sciences,4.3224031231925952,3458
Ghana,"Commerce, Management, Tourism and Services",6.737850799289518,563
Germany,Health Sciences,5.4133830523130158,4626
Italy,Information and Computing Sciences,6.2660239999999963,2500
Poland,Chemical Sciences,3.3578627450980405,510
Russia,Education,3.1470328789093815,1247
Malawi,Health Sciences,3.353209876543211,162
Thailand,Information and Computing Sciences,3.8039635157545586,603
Brazil,Biological Sciences,3.2506666666666661,2550
Malaysia,Information and Computing Sciences,6.0633236490412514,1721
Bulgaria,Information and Computing Sciences,2.0895294117647065,170
Fiji,Biomedical and Clinical Sciences,2.7480769230769231,26
Oman,Environmental Sciences,3.8028571428571429,7
Ecuador,Biomedical and Clinical Sciences,3.8152830188679245,371
South Korea,Biological Sciences,4.6890069407367845,1873
Japan,Mathematical Sciences,3.7815277777777765,144
,Physical Sciences,0.766643192488263,1278
Paraguay,Chemical Sciences,2.45,4
Ukraine,Engineering,1.5278629032258055,248
Japan,"Agricultural, Veterinary and Food Sciences",2.6097894736842107,475
Poland,Biological Sciences,4.3271490467937621,1154
Malaysia,Psychology,4.0170165745856359,181
Mexico,Environmental Sciences,3.8709550561797732,178
Germany,Law and Legal Studies,9.16830316742081,442
Ireland,Biomedical and Clinical Sciences,5.8835267998731284,3153
Sweden,Human Society,9.684045881126174,959
Denmark,"Commerce, Management, Tourism and Services",10.591646017699121,565
,Environmental Sciences,1.2973635600335858,2382
Denmark,Human Society,8.9432890365448436,602
Portugal,"Agricultural, Veterinary and Food Sciences",4.8631746031746026,252
Brazil,Earth Sciences,2.875207956600363,553
Canada,Psychology,6.2411582777440842,1649
Germany,Engineering,4.3984620462046227,1515
Morocco,Economics,5.8768627450980384,51
New Zealand,Environmental Sciences,4.0244210526315785,95
Sweden,Engineering,6.3300952380952378,315
Spain,Economics,5.1740600667408243,899
Colombia,Information and Computing Sciences,3.5935943060498219,281
Poland,Economics,5.364081145584727,419
Bosnia and Herzegovina,Biomedical and Clinical Sciences,2.8992490118577066,253
Singapore,Philosophy and Religious Studies,10.633877551020408,49
Portugal,Psychology,3.3979113924050615,316
Albania,Built Environment and Design,3.4470000000000005,10
Chile,Philosophy and Religious Studies,3.0737777777777771,45
Latvia,Biomedical and Clinical Sciences,3.1916190476190494,210
Singapore,Education,8.6333647058823484,425
Sierra Leone,Health Sciences,4.1811627906976732,43
Spain,"Language, Communication and Culture",5.4351676300578013,865
Denmark,Biomedical and Clinical Sciences,7.78566896551724,2900
France,Human Society,7.2982497082847111,857
Norway,Biomedical and Clinical Sciences,7.3028169014084527,1491
Italy,Education,6.8834983127109206,889
Egypt,Human Society,3.7076712328767121,146
Slovenia,"Commerce, Management, Tourism and Services",6.1546460176991156,226
Russia,Law and Legal Studies,3.7861382799325467,593
Netherlands,Built Environment and Design,7.4295541401273892,471
Slovenia,Biological Sciences,3.5478915662650605,166
Norway,Education,7.594836065573773,488
Malaysia,Earth Sciences,2.9559926470588236,272
Brazil,Psychology,2.8095852534562229,434
South Korea,Economics,4.6701530612244877,392
Peru,"Language, Communication and Culture",2.6422580645161298,31
Norway,Creative Arts and Writing,9.2255940594059425,202
Aland Islands,Biomedical and Clinical Sciences,6.9909090909090885,11
Belgium,"Language, Communication and Culture",6.775116279069767,129
Slovakia,Human Society,4.77748148148148,135
Italy,Environmental Sciences,5.3503080082135455,487
India,Law and Legal Studies,4.5130546075085292,586
Romania,Chemical Sciences,5.282,160
Japan,Philosophy and Religious Studies,3.5935398230088493,113
Nigeria,Economics,6.5509895833333323,384
Mozambique,Biological Sciences,2.3627272727272723,11
Belgium,Chemical Sciences,3.9368072289156637,166
Egypt,"Language, Communication and Culture",2.2143661971830992,71
Aruba,"Commerce, Management, Tourism and Services",4.2225,4
Turkey,Mathematical Sciences,10.845975103734444,241
Philippines,Human Society,4.7822713864306792,339
Thailand,Economics,4.6006422018348614,109
Canada,Earth Sciences,3.6224180327868858,488
Cameroon,Biomedical and Clinical Sciences,3.1542307692307707,338
Netherlands,Law and Legal Studies,9.5779608938547547,358
Brunei,Health Sciences,3.2826190476190473,42
Chile,Mathematical Sciences,4.6571794871794872,39
Morocco,Mathematical Sciences,7.2477884615384589,104
Latvia,"Agricultural, Veterinary and Food Sciences",1.7204347826086956,23
Trinidad and Tobago,"Language, Communication and Culture",2.5166666666666666,3
Lithuania,Health Sciences,3.1793700787401571,127
Lithuania,Information and Computing Sciences,7.8638135593220362,118
South Africa,Psychology,3.8636792452830195,212
Estonia,Engineering,3.2061363636363631,44
Estonia,"Commerce, Management, Tourism and Services",5.3334722222222188,144
Switzerland,Psychology,6.7000308641975339,324
Sweden,Economics,4.5608212560386479,207
Myanmar,"Agricultural, Veterinary and Food Sciences",4.9754545454545447,11
Philippines,Engineering,2.1535849056603769,159
Bulgaria,Human Society,2.2038888888888888,90
Germany,"Language, Communication and Culture",8.00257246376811,552
Colombia,Economics,1.7151933701657456,181
Cambodia,"Commerce, Management, Tourism and Services",3.4534615384615384,26
Panama,Biological Sciences,3.5960869565217397,23
Ethiopia,Information and Computing Sciences,7.9371264367816092,87
El Salvador,Built Environment and Design,0.0,4
Egypt,Psychology,2.8335937499999995,64
Iraq,Engineering,2.9848320413436684,387
Colombia,Human Society,3.1878699551569536,446
Slovakia,Built Environment and Design,3.4464341085271317,129
Mongolia,Biomedical and Clinical Sciences,1.8409090909090913,44
Tunisia,Biological Sciences,3.8633333333333346,96
Egypt,Law and Legal Studies,2.6746153846153837,39
Kosovo,Built Environment and Design,0.96,3
Argentina,Chemical Sciences,2.8398947368421057,95
Trinidad and Tobago,Education,6.8568965517241391,29
Iraq,Human Society,6.6429545454545442,44
Slovakia,Chemical Sciences,2.9191139240506327,79
Azerbaijan,Information and Computing Sciences,4.1523809523809518,21
Kuwait,"Commerce, Management, Tourism and Services",12.950884955752208,113
Serbia,Economics,2.9779452054794531,73
Finland,Built Environment and Design,6.4498295454545458,176
Morocco,"Agricultural, Veterinary and Food Sciences",4.8725714285714288,70
Czechia,Environmental Sciences,5.9972916666666665,48
Nicaragua,Built Environment and Design,0.0,5
Canada,"Language, Communication and Culture",7.377002583979329,387
Bahrain,Health Sciences,2.796438356164384,73
Norway,Biological Sciences,3.9474799999999979,250
Peru,"Agricultural, Veterinary and Food Sciences",3.1495049504950487,101
Uganda,Engineering,3.2044999999999995,20
Poland,Physical Sciences,26.352307692307694,52
Mozambique,Biomedical and Clinical Sciences,8.7670588235294158,102
Nepal,Built Environment and Design,2.5466666666666664,18
Syria,Earth Sciences,10.600000000000001,5
Finland,Philosophy and Religious Studies,13.041791044776121,67
Gabon,Biomedical and Clinical Sciences,3.4098181818181823,55
Australia,Mathematical Sciences,9.1168468468468458,111
South Africa,Earth Sciences,3.6284722222222241,144
Peru,Creative Arts and Writing,2.7808653846153844,104
Uruguay,Biomedical and Clinical Sciences,5.0797660818713446,171
Austria,Physical Sciences,5.9295000000000009,20
Benin,"Agricultural, Veterinary and Food Sciences",3.7661538461538462,13
Barbados,Education,5.46529411764706,17
Namibia,"Commerce, Management, Tourism and Services",5.48,39
Dominican Republic,Psychology,4.9725,8
Japan,"Language, Communication and Culture",2.7366538461538452,260
Bahamas,Health Sciences,1.5865217391304354,23
Monaco,Biomedical and Clinical Sciences,16.720714285714283,28
Syria,Biological Sciences,5.4419999999999993,15
Bolivia,Human Society,3.6623529411764708,17
Singapore,Law and Legal Studies,7.7869565217391292,115
Peru,Biological Sciences,2.6574814814814811,135
Latvia,Law and Legal Studies,4.5945833333333326,24
New Zealand,Philosophy and Religious Studies,5.0417241379310349,58
Belgium,Creative Arts and Writing,11.558793103448282,116
Slovakia,Philosophy and Religious Studies,6.6464516129032267,31
New Zealand,"History, Heritage and Archaeology",8.13102564102564,39
Belgium,Earth Sciences,6.9118478260869551,92
Pakistan,Philosophy and Religious Studies,9.409302325581395,43
Nicaragua,Biomedical and Clinical Sciences,12.087555555555559,45
Pakistan,"Language, Communication and Culture",6.5710526315789473,57
Thailand,"Language, Communication and Culture",5.1991891891891866,74
Zimbabwe,Creative Arts and Writing,4.7731428571428562,35
Finland,Psychology,6.08107142857143,112
Japan,"History, Heritage and Archaeology",3.6546153846153855,91
New Zealand,Law and Legal Studies,3.5040845070422546,71
Guadeloupe,Biological Sciences,2.7733333333333334,3
Belarus,Philosophy and Religious Studies,0.1,4
Tunisia,Economics,6.3459541984732839,131
Slovakia,"History, Heritage and Archaeology",7.1175,12
Trinidad and Tobago,Information and Computing Sciences,1.6344444444444446,9
Malta,Education,8.8076000000000025,50
Algeria,"Commerce, Management, Tourism and Services",3.2604054054054057,74
Tunisia,Human Society,4.0323913043478239,46
Oman,Biological Sciences,4.5380000000000011,45
Azerbaijan,Economics,3.0002040816326532,49
Syria,Information and Computing Sciences,9.2,14
Palestinian Territory,Information and Computing Sciences,7.232352941176476,51
Iraq,Mathematical Sciences,6.19351851851852,54
Kyrgyzstan,Law and Legal Studies,2.6088888888888895,9
Canada,Physical Sciences,10.912405063291137,79
Uruguay,Biological Sciences,2.8635897435897446,78
Denmark,Law and Legal Studies,14.184054054054053,74
Turkey,Law and Legal Studies,6.9929126213592232,103
South Africa,Physical Sciences,7.9746341463414607,41
Albania,Health Sciences,4.50967741935484,31
Greece,Environmental Sciences,5.0943809523809538,105
Denmark,Chemical Sciences,4.273593749999999,64
Zimbabwe,Economics,0.85333333333333328,6
Honduras,Education,1.0073170731707319,41
United Arab Emirates,Environmental Sciences,6.9281578947368416,38
Burkina Faso,Biomedical and Clinical Sciences,3.3513131313131317,99
Uruguay,"Agricultural, Veterinary and Food Sciences",4.8496000000000006,25
Bermuda,Education,0.0,1
Uruguay,Information and Computing Sciences,4.6066666666666665,21
Switzerland,"History, Heritage and Archaeology",4.8569230769230742,39
French Polynesia,Psychology,1.49,1
Uruguay,Law and Legal Studies,1.9516666666666664,6
Panama,Built Environment and Design,6.78,6
North Macedonia,"History, Heritage and Archaeology",0.0,2
Serbia,Law and Legal Studies,3.4608108108108104,37
Albania,Economics,4.4829411764705878,17
Egypt,Economics,3.9742857142857138,126
Democratic Republic of the Congo,Health Sciences,3.7602816901408453,71
Nepal,Psychology,2.786,10
Vietnam,Mathematical Sciences,17.732121212121211,33
South Sudan,Health Sciences,2.5660869565217395,23
Israel,Environmental Sciences,6.0287999999999995,25
Myanmar,Biomedical and Clinical Sciences,3.1419736842105261,76
Morocco,Creative Arts and Writing,3.3528571428571428,28
Burkina Faso,Biological Sciences,2.2446153846153845,13
Morocco,"Language, Communication and Culture",10.668125,16
Bangladesh,Law and Legal Studies,2.0854545454545463,99
Netherlands,Psychology,5.7256675392670182,764
Jordan,Information and Computing Sciences,10.631923076923078,442
Paraguay,Education,2.2223809523809521,21
Samoa,Biomedical and Clinical Sciences,2.2872727272727271,11
Guinea,Biomedical and Clinical Sciences,2.5429411764705883,51
Malta,"Language, Communication and Culture",17.576666666666668,6
Ivory Coast,"Commerce, Management, Tourism and Services",2.5,8
Senegal,"Agricultural, Veterinary and Food Sciences",4.4142857142857146,14
Kazakhstan,Psychology,2.57,12
Panama,Biomedical and Clinical Sciences,4.2188732394366193,71
Norway,Chemical Sciences,4.4658064516129015,31
Burkina Faso,Earth Sciences,0.696,5
Taiwan,"Language, Communication and Culture",7.583960396039604,101
Benin,Earth Sciences,1.9600000000000002,4
Ethiopia,Creative Arts and Writing,4.6662500000000007,8
Zimbabwe,"Agricultural, Veterinary and Food Sciences",4.571290322580646,31
Uruguay,Chemical Sciences,3.4709090909090912,11
Ireland,"History, Heritage and Archaeology",3.6251612903225814,31
Bolivia,Biomedical and Clinical Sciences,6.6648333333333341,60
Guyana,Law and Legal Studies,0.0,2
Peru,Chemical Sciences,2.6551612903225803,31
Moldova,Education,0.72428571428571431,7
Guyana,Human Society,1.4185714285714286,7
Costa Rica,"Language, Communication and Culture",2.5527999999999995,25
Tunisia,Education,2.9288636363636367,44
Iceland,Environmental Sciences,2.7037500000000003,16
Palestinian Territory,Engineering,5.408888888888888,27
Yemen,Earth Sciences,3.4266666666666663,3
Malawi,Biological Sciences,4.0493333333333341,15
Palestinian Territory,Psychology,4.0792307692307688,13
Armenia,Education,0.41937499999999994,16
Haiti,Education,9.23,1
Norway,"History, Heritage and Archaeology",10.619375,32
Guatemala,Law and Legal Studies,0.0,3
Western Sahara,Health Sciences,3.26,1
Brunei,Built Environment and Design,9.134,10
Lithuania,Environmental Sciences,7.3439999999999994,25
Guadeloupe,"Agricultural, Veterinary and Food Sciences",0.0,1
Greece,Physical Sciences,4.3480000000000008,15
Morocco,"History, Heritage and Archaeology",6.77,6
Zambia,Built Environment and Design,1.895833333333333,12
Papua New Guinea,"Commerce, Management, Tourism and Services",8.0735714285714266,14
Yemen,"Commerce, Management, Tourism and Services",10.432115384615383,52
Kuwait,"Language, Communication and Culture",2.5754545454545452,11
Sudan,Economics,2.365,2
Taiwan,"History, Heritage and Archaeology",6.42,21
Senegal,Information and Computing Sciences,4.907826086956522,23
Dominica,Health Sciences,1.26,9
Montenegro,Chemical Sciences,0.98,1
Brunei,Economics,8.0784210526315778,19
Moldova,Information and Computing Sciences,1.00625,8
Syria,"Commerce, Management, Tourism and Services",6.2833333333333341,12
El Salvador,Economics,0.70499999999999985,6
Ghana,Psychology,2.9559259259259258,27
Qatar,Physical Sciences,9.9433333333333334,3
Panama,Information and Computing Sciences,2.2633333333333332,18
Eritrea,Health Sciences,13.807499999999997,4
Malta,Economics,6.332727272727273,11
Iraq,Law and Legal Studies,21.348750000000003,8
Kazakhstan,Environmental Sciences,4.9009090909090913,11
Ecuador,"History, Heritage and Archaeology",2.54375,8
United Arab Emirates,Physical Sciences,8.85923076923077,13
Myanmar,Education,2.3042857142857147,7
Turks and Caicos Islands,Biological Sciences,3.24,1
Ghana,Law and Legal Studies,4.7673684210526313,19
Bahamas,Environmental Sciences,2.3533333333333335,3
Honduras,Biological Sciences,1.8150000000000002,6
Democratic Republic of the Congo,Information and Computing Sciences,0.0,2
Sint Maarten,Health Sciences,46.07,1
Tunisia,Environmental Sciences,4.039411764705882,17
Barbados,Environmental Sciences,7.385,6
Sierra Leone,Biological Sciences,1.4371428571428573,7
Somalia,Earth Sciences,5.7425000000000006,4
Kiribati,Health Sciences,2.94,1
Lithuania,Earth Sciences,2.705909090909091,22
Philippines,"Commerce, Management, Tourism and Services",3.087321772639692,519
Bulgaria,Biological Sciences,3.1450467289719617,107
